reporting_date,country,country_code,product_category,growth_scale,new_users,users_base,pct_of_users_purchase,orders,revenue_eur,return_rate
2022-10-26,Belgium,BE,"First aid supplies",0.15,0,198,0.2,40,327.0,0.13
2022-10-26,Germany,DE,"First aid supplies",0.15,2,712,0.24,171,1256.85,0.03
2022-10-26,Netherlands,NL,"First aid supplies",0.15,1,310,0.15,47,363.075,0.03
2022-10-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,430,0.17,73,4135.45,0.05
2022-10-26,Belgium,BE,"Home health care equipment",0.15,0,65,0.22,14,770.0,0.12
2022-10-26,Germany,DE,"Home health care equipment",0.15,2,435,0.18,78,4204.2,0.04
2022-10-26,Netherlands,NL,"Home health care equipment",0.15,1,299,0.18,54,3059.1,0.02
2022-10-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,304,0.23,70,8487.5,0.03
2022-10-27,Belgium,BE,"Hair Loss",0.15,0,0,0.17,0,0.0,0.15
2022-10-27,Germany,DE,"Hair Loss",0.15,1,310,0.21,65,7881.25,0.05
2022-10-27,Netherlands,NL,"Hair Loss",0.15,1,253,0.21,53,6890.0,0.02
2022-10-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,307,0.18,55,3712.5,0.03
2022-10-27,Belgium,BE,"Skin Care",0.15,0,0,0.22,0,0.0,0.15
2022-10-27,Germany,DE,"Skin Care",0.15,1,302,0.24,72,5508.0,0.04
2022-10-27,Netherlands,NL,"Skin Care",0.15,1,244,0.17,41,2859.75,0.04
2022-10-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,1131,0.22,249,62250.0,0.03
2022-10-27,Belgium,BE,"Weight Loss",0.15,1,290,0.25,73,17337.5,0.15
2022-10-27,Germany,DE,"Weight Loss",0.15,4,1119,0.2,224,51520.0,0.04
2022-10-27,Netherlands,NL,"Weight Loss",0.15,2,583,0.24,140,32200.0,0.02
2022-10-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,449,0.19,85,1313.25,0.03
2022-10-27,Belgium,BE,"Vitamins and supplements",0.15,0,77,0.21,16,254.4,0.14
2022-10-27,Germany,DE,"Vitamins and supplements",0.15,1,430,0.17,73,1116.9,0.04
2022-10-27,Netherlands,NL,"Vitamins and supplements",0.15,1,300,0.16,48,770.4,0.03
2022-10-27,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,703,0.25,176,1227.6,0.03
2022-10-27,Belgium,BE,"First aid supplies",0.15,1,199,0.19,38,293.55,0.13
2022-10-27,Germany,DE,"First aid supplies",0.15,2,714,0.22,157,1153.95,0.03
2022-10-27,Netherlands,NL,"First aid supplies",0.15,2,312,0.17,53,405.45,0.03
2022-10-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,431,0.21,91,5105.1,0.04
2022-10-27,Belgium,BE,"Home health care equipment",0.15,1,66,0.21,14,700.7,0.13
2022-10-27,Germany,DE,"Home health care equipment",0.15,2,437,0.21,92,5363.6,0.03
2022-10-27,Netherlands,NL,"Home health care equipment",0.15,1,300,0.2,60,3168.0,0.03
2022-10-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,305,0.22,67,8291.25,0.03
2022-10-28,Belgium,BE,"Hair Loss",0.15,0,0,0.22,0,0.0,0.1
2022-10-28,Germany,DE,"Hair Loss",0.15,1,311,0.17,53,6956.25,0.03
2022-10-28,Netherlands,NL,"Hair Loss",0.15,1,254,0.17,43,5106.25,0.04
2022-10-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,308,0.2,62,4324.5,0.03
2022-10-28,Belgium,BE,"Skin Care",0.15,0,0,0.19,0,0.0,0.1
2022-10-28,Germany,DE,"Skin Care",0.15,1,303,0.24,73,5091.75,0.03
2022-10-28,Netherlands,NL,"Skin Care",0.15,0,244,0.17,41,2921.25,0.04
2022-10-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,5,1136,0.15,170,38250.0,0.03
2022-10-28,Belgium,BE,"Weight Loss",0.15,1,291,0.15,44,10890.0,0.11
2022-10-28,Germany,DE,"Weight Loss",0.15,3,1122,0.24,269,64560.0,0.04
2022-10-28,Netherlands,NL,"Weight Loss",0.15,2,585,0.25,146,37230.0,0.02
2022-10-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,450,0.2,90,1431.0,0.03
2022-10-28,Belgium,BE,"Vitamins and supplements",0.15,0,77,0.19,15,220.5,0.12
2022-10-28,Germany,DE,"Vitamins and supplements",0.15,2,432,0.2,86,1380.3,0.03
2022-10-28,Netherlands,NL,"Vitamins and supplements",0.15,1,301,0.24,72,1101.6,0.02
2022-10-28,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,705,0.2,141,1120.95,0.04
2022-10-28,Belgium,BE,"First aid supplies",0.15,1,200,0.15,30,236.25,0.15
2022-10-28,Germany,DE,"First aid supplies",0.15,2,716,0.16,115,948.75,0.04
2022-10-28,Netherlands,NL,"First aid supplies",0.15,1,313,0.16,50,401.25,0.04
2022-10-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,433,0.17,74,4151.4,0.03
2022-10-28,Belgium,BE,"Home health care equipment",0.15,0,66,0.25,17,860.2,0.1
2022-10-28,Germany,DE,"Home health care equipment",0.15,1,438,0.16,70,3503.5,0.05
2022-10-28,Netherlands,NL,"Home health care equipment",0.15,1,301,0.16,48,2402.4,0.03
2022-10-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,306,0.24,73,8942.5,0.05
2022-10-29,Belgium,BE,"Hair Loss",0.15,0,0,0.27,0,0.0,0.1
2022-10-29,Germany,DE,"Hair Loss",0.15,1,312,0.26,81,9416.25,0.05
2022-10-29,Netherlands,NL,"Hair Loss",0.15,0,254,0.3,76,9120.0,0.03
2022-10-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,309,0.28,87,6786.0,0.03
2022-10-29,Belgium,BE,"Skin Care",0.15,0,0,0.28,0,0.0,0.13
2022-10-29,Germany,DE,"Skin Care",0.15,1,304,0.22,67,5427.0,0.04
2022-10-29,Netherlands,NL,"Skin Care",0.15,1,245,0.24,59,4159.5,0.03
2022-10-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,1139,0.28,319,83737.5,0.04
2022-10-29,Belgium,BE,"Weight Loss",0.15,1,292,0.26,76,19190.0,0.11
2022-10-29,Germany,DE,"Weight Loss",0.15,3,1125,0.27,304,79800.0,0.04
2022-10-29,Netherlands,NL,"Weight Loss",0.15,2,587,0.21,123,27675.0,0.02
2022-10-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,452,0.2,90,1242.0,0.03
2022-10-29,Belgium,BE,"Vitamins and supplements",0.15,0,77,0.25,19,259.35,0.14
2022-10-29,Germany,DE,"Vitamins and supplements",0.15,1,433,0.29,126,2041.2,0.04
2022-10-29,Netherlands,NL,"Vitamins and supplements",0.15,1,302,0.27,82,1254.6,0.04
2022-10-29,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,708,0.28,198,1514.7,0.04
2022-10-29,Belgium,BE,"First aid supplies",0.15,1,201,0.24,48,370.8,0.14
2022-10-29,Germany,DE,"First aid supplies",0.15,2,718,0.23,165,1299.375,0.03
2022-10-29,Netherlands,NL,"First aid supplies",0.15,1,314,0.25,79,645.825,0.04
2022-10-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,435,0.29,126,6444.9,0.03
2022-10-29,Belgium,BE,"Home health care equipment",0.15,0,66,0.28,18,930.6,0.14
2022-10-29,Germany,DE,"Home health care equipment",0.15,2,440,0.28,123,6967.95,0.03
2022-10-29,Netherlands,NL,"Home health care equipment",0.15,1,302,0.27,82,4194.3,0.03
2022-10-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,307,0.22,68,8670.0,0.05
2022-10-30,Belgium,BE,"Hair Loss",0.15,0,0,0.22,0,0.0,0.13
2022-10-30,Germany,DE,"Hair Loss",0.15,1,313,0.17,53,6161.25,0.04
2022-10-30,Netherlands,NL,"Hair Loss",0.15,1,255,0.16,41,4971.25,0.03
2022-10-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,310,0.15,47,3348.75,0.04
2022-10-30,Belgium,BE,"Skin Care",0.15,0,0,0.19,0,0.0,0.13
2022-10-30,Germany,DE,"Skin Care",0.15,1,305,0.2,61,4620.75,0.05
2022-10-30,Netherlands,NL,"Skin Care",0.15,1,246,0.24,59,4690.5,0.02
2022-10-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1143,0.17,194,47530.0,0.04
2022-10-30,Belgium,BE,"Weight Loss",0.15,1,293,0.23,67,16415.0,0.1
2022-10-30,Germany,DE,"Weight Loss",0.15,3,1128,0.23,259,58922.5,0.05
2022-10-30,Netherlands,NL,"Weight Loss",0.15,2,589,0.17,100,25500.0,0.03
2022-10-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,454,0.2,91,1283.1,0.05
2022-10-30,Belgium,BE,"Vitamins and supplements",0.15,1,78,0.21,16,228.0,0.13
2022-10-30,Germany,DE,"Vitamins and supplements",0.15,1,434,0.15,65,1043.25,0.03
2022-10-30,Netherlands,NL,"Vitamins and supplements",0.15,1,303,0.2,61,905.85,0.02
2022-10-30,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,711,0.22,156,1205.1,0.04
2022-10-30,Belgium,BE,"First aid supplies",0.15,1,202,0.17,34,277.95,0.14
2022-10-30,Germany,DE,"First aid supplies",0.15,3,721,0.24,173,1427.25,0.03
2022-10-30,Netherlands,NL,"First aid supplies",0.15,1,315,0.17,54,384.75,0.03
2022-10-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,437,0.25,109,6294.75,0.04
2022-10-30,Belgium,BE,"Home health care equipment",0.15,0,66,0.25,17,916.3,0.11
2022-10-30,Germany,DE,"Home health care equipment",0.15,1,441,0.2,88,5130.4,0.03
2022-10-30,Netherlands,NL,"Home health care equipment",0.15,1,303,0.19,58,3509.0,0.02
2022-10-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,308,0.16,49,6492.5,0.03
2022-10-31,Belgium,BE,"Hair Loss",0.15,0,0,0.2,0,0.0,0.15
2022-10-31,Germany,DE,"Hair Loss",0.15,1,314,0.18,57,7481.25,0.05
2022-10-31,Netherlands,NL,"Hair Loss",0.15,1,256,0.16,41,4612.5,0.04
2022-10-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,311,0.15,47,3207.75,0.05
2022-10-31,Belgium,BE,"Skin Care",0.15,0,0,0.15,0,0.0,0.13
2022-10-31,Germany,DE,"Skin Care",0.15,1,306,0.22,67,5025.0,0.04
2022-10-31,Netherlands,NL,"Skin Care",0.15,1,247,0.18,44,3630.0,0.03
2022-10-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,1146,0.17,195,44850.0,0.05
2022-10-31,Belgium,BE,"Weight Loss",0.15,1,294,0.24,71,16685.0,0.12
2022-10-31,Germany,DE,"Weight Loss",0.15,4,1132,0.22,249,67852.5,0.04
2022-10-31,Netherlands,NL,"Weight Loss",0.15,2,591,0.16,95,22325.0,0.04
2022-10-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,455,0.21,96,1411.2,0.03
2022-10-31,Belgium,BE,"Vitamins and supplements",0.15,0,78,0.18,14,216.3,0.1
2022-10-31,Germany,DE,"Vitamins and supplements",0.15,1,435,0.25,109,1765.8,0.03
2022-10-31,Netherlands,NL,"Vitamins and supplements",0.15,1,304,0.24,73,1040.25,0.03
2022-10-31,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,713,0.24,171,1192.725,0.05
2022-10-31,Belgium,BE,"First aid supplies",0.15,1,203,0.22,45,351.0,0.13
2022-10-31,Germany,DE,"First aid supplies",0.15,2,723,0.21,152,1026.0,0.04
2022-10-31,Netherlands,NL,"First aid supplies",0.15,1,316,0.16,51,378.675,0.03
2022-10-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,438,0.19,83,4382.4,0.03
2022-10-31,Belgium,BE,"Home health care equipment",0.15,1,67,0.15,10,550.0,0.13
2022-10-31,Germany,DE,"Home health care equipment",0.15,2,443,0.2,89,5090.8,0.05
2022-10-31,Netherlands,NL,"Home health care equipment",0.15,1,304,0.18,55,3085.5,0.02
2022-11-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,309,0.25,77,8662.5,0.05
2022-11-01,Belgium,BE,"Hair Loss",0.15,0,0,0.19,0,0.0,0.13
2022-11-01,Germany,DE,"Hair Loss",0.15,1,315,0.16,50,5625.0,0.05
2022-11-01,Netherlands,NL,"Hair Loss",0.15,1,257,0.19,49,6553.75,0.03
2022-11-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,312,0.16,50,3787.5,0.05
2022-11-01,Belgium,BE,"Skin Care",0.15,0,0,0.25,0,0.0,0.15
2022-11-01,Germany,DE,"Skin Care",0.15,1,307,0.2,61,4529.25,0.03
2022-11-01,Netherlands,NL,"Skin Care",0.15,0,247,0.21,52,3900.0,0.03
2022-11-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,2,1148,0.24,276,71760.0,0.05
2022-11-01,Belgium,BE,"Weight Loss",0.15,1,295,0.16,47,11162.5,0.14
2022-11-01,Germany,DE,"Weight Loss",0.15,5,1137,0.2,227,51642.5,0.03
2022-11-01,Netherlands,NL,"Weight Loss",0.15,2,593,0.16,95,21850.0,0.03
2022-11-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,457,0.21,96,1540.8,0.03
2022-11-01,Belgium,BE,"Vitamins and supplements",0.15,0,78,0.22,17,252.45,0.1
2022-11-01,Germany,DE,"Vitamins and supplements",0.15,1,436,0.24,105,1653.75,0.05
2022-11-01,Netherlands,NL,"Vitamins and supplements",0.15,1,305,0.18,55,775.5,0.03
2022-11-01,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,716,0.15,107,858.675,0.05
2022-11-01,Belgium,BE,"First aid supplies",0.15,0,203,0.17,35,283.5,0.11
2022-11-01,Germany,DE,"First aid supplies",0.15,3,726,0.24,174,1200.6,0.03
2022-11-01,Netherlands,NL,"First aid supplies",0.15,1,317,0.18,57,406.125,0.03
2022-11-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,439,0.15,66,3267.0,0.05
2022-11-01,Belgium,BE,"Home health care equipment",0.15,0,67,0.19,13,679.25,0.13
2022-11-01,Germany,DE,"Home health care equipment",0.15,2,445,0.21,93,5217.3,0.03
2022-11-01,Netherlands,NL,"Home health care equipment",0.15,1,305,0.25,76,3887.4,0.03
2022-11-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,310,0.21,65,7312.5,0.05
2022-11-02,Belgium,BE,"Hair Loss",0.15,0,0,0.24,0,0.0,0.13
2022-11-02,Germany,DE,"Hair Loss",0.15,1,316,0.17,54,7425.0,0.03
2022-11-02,Netherlands,NL,"Hair Loss",0.15,0,257,0.15,39,5070.0,0.02
2022-11-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,313,0.24,75,5343.75,0.03
2022-11-02,Belgium,BE,"Skin Care",0.15,0,0,0.17,0,0.0,0.15
2022-11-02,Germany,DE,"Skin Care",0.15,1,308,0.21,65,4972.5,0.04
2022-11-02,Netherlands,NL,"Skin Care",0.15,0,247,0.17,42,3339.0,0.03
2022-11-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1152,0.25,288,72720.0,0.03
2022-11-02,Belgium,BE,"Weight Loss",0.15,1,296,0.25,74,19610.0,0.12
2022-11-02,Germany,DE,"Weight Loss",0.15,3,1140,0.2,228,61560.0,0.05
2022-11-02,Netherlands,NL,"Weight Loss",0.15,2,595,0.21,125,28125.0,0.02
2022-11-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,458,0.17,78,1205.1,0.04
2022-11-02,Belgium,BE,"Vitamins and supplements",0.15,0,78,0.19,15,245.25,0.14
2022-11-02,Germany,DE,"Vitamins and supplements",0.15,1,437,0.23,101,1621.05,0.03
2022-11-02,Netherlands,NL,"Vitamins and supplements",0.15,1,306,0.23,70,1155.0,0.04
2022-11-02,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,718,0.22,158,1173.15,0.04
2022-11-02,Belgium,BE,"First aid supplies",0.15,1,204,0.22,45,327.375,0.11
2022-11-02,Germany,DE,"First aid supplies",0.15,2,728,0.22,160,1164.0,0.03
2022-11-02,Netherlands,NL,"First aid supplies",0.15,1,318,0.18,57,444.6,0.03
2022-11-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,441,0.19,84,4804.8,0.04
2022-11-02,Belgium,BE,"Home health care equipment",0.15,0,67,0.22,15,742.5,0.13
2022-11-02,Germany,DE,"Home health care equipment",0.15,2,447,0.25,112,5790.4,0.05
2022-11-02,Netherlands,NL,"Home health care equipment",0.15,1,306,0.2,61,3455.65,0.02
2022-11-03,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,311,0.21,65,7881.25,0.03
2022-11-03,Belgium,BE,"Hair Loss",0.15,0,0,0.17,0,0.0,0.12
2022-11-03,Germany,DE,"Hair Loss",0.15,1,317,0.17,54,7222.5,0.04
2022-11-03,Netherlands,NL,"Hair Loss",0.15,1,258,0.18,46,6267.5,0.03
2022-11-03,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,314,0.24,75,5793.75,0.04
2022-11-03,Belgium,BE,"Skin Care",0.15,0,0,0.21,0,0.0,0.15
2022-11-03,Germany,DE,"Skin Care",0.15,1,309,0.15,46,3657.0,0.04
2022-11-03,Netherlands,NL,"Skin Care",0.15,1,248,0.23,57,4403.25,0.04
2022-11-03,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1156,0.17,197,52697.5,0.05
2022-11-03,Belgium,BE,"Weight Loss",0.15,1,297,0.19,56,14140.0,0.13
2022-11-03,Germany,DE,"Weight Loss",0.15,4,1144,0.24,275,74937.5,0.05
2022-11-03,Netherlands,NL,"Weight Loss",0.15,2,597,0.21,125,34375.0,0.02
2022-11-03,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,459,0.24,110,1501.5,0.03
2022-11-03,Belgium,BE,"Vitamins and supplements",0.15,0,78,0.19,15,222.75,0.15
2022-11-03,Germany,DE,"Vitamins and supplements",0.15,1,438,0.2,88,1306.8,0.04
2022-11-03,Netherlands,NL,"Vitamins and supplements",0.15,1,307,0.21,64,1046.4,0.04
2022-11-03,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,720,0.16,115,845.25,0.03
2022-11-03,Belgium,BE,"First aid supplies",0.15,0,204,0.18,37,285.825,0.1
2022-11-03,Germany,DE,"First aid supplies",0.15,3,731,0.18,132,960.3,0.03
2022-11-03,Netherlands,NL,"First aid supplies",0.15,1,319,0.19,61,411.75,0.02
2022-11-03,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,443,0.15,66,3884.1,0.05
2022-11-03,Belgium,BE,"Home health care equipment",0.15,1,68,0.19,13,765.05,0.11
2022-11-03,Germany,DE,"Home health care equipment",0.15,2,449,0.18,81,4321.35,0.04
2022-11-03,Netherlands,NL,"Home health care equipment",0.15,1,307,0.23,71,3865.95,0.03
2022-11-04,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,312,0.23,72,8460.0,0.04
2022-11-04,Belgium,BE,"Hair Loss",0.15,0,0,0.18,0,0.0,0.1
2022-11-04,Germany,DE,"Hair Loss",0.15,1,318,0.23,73,8303.75,0.04
2022-11-04,Netherlands,NL,"Hair Loss",0.15,1,259,0.15,39,4387.5,0.02
2022-11-04,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,315,0.22,69,4968.0,0.03
2022-11-04,Belgium,BE,"Skin Care",0.15,0,0,0.15,0,0.0,0.11
2022-11-04,Germany,DE,"Skin Care",0.15,1,310,0.15,47,3666.0,0.03
2022-11-04,Netherlands,NL,"Skin Care",0.15,1,249,0.21,52,4173.0,0.03
2022-11-04,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1160,0.15,174,47415.0,0.04
2022-11-04,Belgium,BE,"Weight Loss",0.15,1,298,0.24,72,18360.0,0.12
2022-11-04,Germany,DE,"Weight Loss",0.15,4,1148,0.18,207,48645.0,0.03
2022-11-04,Netherlands,NL,"Weight Loss",0.15,2,599,0.25,150,36000.0,0.02
2022-11-04,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,461,0.18,83,1195.2,0.04
2022-11-04,Belgium,BE,"Vitamins and supplements",0.15,0,78,0.25,20,324.0,0.15
2022-11-04,Germany,DE,"Vitamins and supplements",0.15,2,440,0.15,66,910.8,0.03
2022-11-04,Netherlands,NL,"Vitamins and supplements",0.15,1,308,0.2,62,883.5,0.03
2022-11-04,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,723,0.2,145,1120.125,0.05
2022-11-04,Belgium,BE,"First aid supplies",0.15,1,205,0.25,51,359.55,0.13
2022-11-04,Germany,DE,"First aid supplies",0.15,2,733,0.18,132,1069.2,0.05
2022-11-04,Netherlands,NL,"First aid supplies",0.15,1,320,0.21,67,492.45,0.02
2022-11-04,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,444,0.21,93,4705.8,0.04
2022-11-04,Belgium,BE,"Home health care equipment",0.15,0,68,0.17,12,640.2,0.11
2022-11-04,Germany,DE,"Home health care equipment",0.15,1,450,0.22,99,5336.1,0.05
2022-11-04,Netherlands,NL,"Home health care equipment",0.15,1,308,0.25,77,4150.3,0.04
2022-11-05,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,313,0.3,94,10575.0,0.05
2022-11-05,Belgium,BE,"Hair Loss",0.15,0,0,0.27,0,0.0,0.12
2022-11-05,Germany,DE,"Hair Loss",0.15,1,319,0.27,86,11072.5,0.04
2022-11-05,Netherlands,NL,"Hair Loss",0.15,1,260,0.26,68,9095.0,0.02
2022-11-05,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,316,0.26,82,5596.5,0.05
2022-11-05,Belgium,BE,"Skin Care",0.15,0,0,0.29,0,0.0,0.14
2022-11-05,Germany,DE,"Skin Care",0.15,1,311,0.22,68,4590.0,0.05
2022-11-05,Netherlands,NL,"Skin Care",0.15,1,250,0.28,70,4935.0,0.02
2022-11-05,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1164,0.27,314,71435.0,0.05
2022-11-05,Belgium,BE,"Weight Loss",0.15,1,299,0.2,60,14100.0,0.13
2022-11-05,Germany,DE,"Weight Loss",0.15,3,1151,0.22,253,61352.5,0.03
2022-11-05,Netherlands,NL,"Weight Loss",0.15,2,601,0.29,174,41760.0,0.03
2022-11-05,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,463,0.25,116,1740.0,0.03
2022-11-05,Belgium,BE,"Vitamins and supplements",0.15,0,78,0.24,19,287.85,0.1
2022-11-05,Germany,DE,"Vitamins and supplements",0.15,1,441,0.28,123,1789.65,0.05
2022-11-05,Netherlands,NL,"Vitamins and supplements",0.15,1,309,0.23,71,1043.7,0.03
2022-11-05,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,725,0.27,196,1455.3,0.05
2022-11-05,Belgium,BE,"First aid supplies",0.15,0,205,0.29,59,460.2,0.12
2022-11-05,Germany,DE,"First aid supplies",0.15,2,735,0.2,147,1080.45,0.03
2022-11-05,Netherlands,NL,"First aid supplies",0.15,2,322,0.24,77,589.05,0.02
2022-11-05,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,445,0.26,116,6188.6,0.03
2022-11-05,Belgium,BE,"Home health care equipment",0.15,0,68,0.2,14,716.1,0.14
2022-11-05,Germany,DE,"Home health care equipment",0.15,1,451,0.26,117,5920.2,0.03
2022-11-05,Netherlands,NL,"Home health care equipment",0.15,1,309,0.25,77,3896.2,0.02
2022-11-06,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,314,0.15,47,6345.0,0.05
2022-11-06,Belgium,BE,"Hair Loss",0.15,0,0,0.24,0,0.0,0.11
2022-11-06,Germany,DE,"Hair Loss",0.15,1,320,0.24,77,9143.75,0.04
2022-11-06,Netherlands,NL,"Hair Loss",0.15,1,261,0.25,65,8287.5,0.02
2022-11-06,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,317,0.17,54,3726.0,0.03
2022-11-06,Belgium,BE,"Skin Care",0.15,0,0,0.16,0,0.0,0.15
2022-11-06,Germany,DE,"Skin Care",0.15,1,312,0.24,75,5568.75,0.04
2022-11-06,Netherlands,NL,"Skin Care",0.15,1,251,0.22,55,3836.25,0.03
2022-11-06,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1168,0.21,245,58187.5,0.05
